lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,week_number,month,quarter,season,actual_demand,forecast_demand,store_id,sku_id,stock_on_hand,reorder_point,safety_stock,stockout_gap,overstock_gap,stockout_risk,overstock_risk,risk_type,risk_severity,priority,action,unit_price,cost_price,stockout_units_at_risk,overstock_units_at_risk,sales_at_risk_rupees,locked_capital_rupees,rupee_value_at_stake
4.0,3.0,3.0,6.0,4.25,4.625,27,7,3,Summer,1,3.37,ST26,SKU03907,0.0,0.0,0.0,3.37,-3.37,True,False,Stockout,3.37,Low,Reorder Now,876.73,624.96,3.37,0.0,2954.5801,0.0,2954.5801
1.0,4.0,7.0,1.0,3.75,4.0,28,7,3,Summer,2,3.82,ST08,SKU03734,0.0,0.0,0.0,3.82,-3.82,True,False,Stockout,3.82,Low,Reorder Now,441.41,286.6,3.82,0.0,1686.1862,0.0,1686.1862
2.0,1.0,3.0,6.0,2.5,4.125,29,7,3,Summer,1,3.24,ST08,SKU03119,0.0,0.0,0.0,3.24,-3.24,True,False,Stockout,3.24,Low,Reorder Now,37.56,21.37,3.24,0.0,121.69440000000002,0.0,121.69440000000002
1.0,2.0,4.0,7.0,2.0,3.5,33,8,3,Summer,5,2.93,ST08,SKU03292,0.0,0.0,0.0,2.93,-2.93,True,False,Stockout,2.93,Low,Reorder Now,164.03,112.68,2.93,0.0,480.60790000000003,0.0,480.60790000000003
5.0,1.0,1.0,3.0,2.25,3.25,34,8,3,Summer,6,3.21,ST22,SKU00595,0.0,0.0,0.0,3.21,-3.21,True,False,Stockout,3.21,Low,Reorder Now,2693.97,1772.0,3.21,0.0,8647.643699999999,0.0,8647.643699999999
6.0,5.0,2.0,7.0,3.5,3.625,35,8,3,Summer,3,4.37,ST22,SKU02157,0.0,0.0,0.0,4.37,-4.37,True,False,Stockout,4.37,Low,Reorder Now,182.04,106.66,4.37,0.0,795.5148,0.0,795.5148
3.0,6.0,1.0,3.0,3.75,3.125,36,9,3,Autumn,4,1.97,ST22,SKU00246,0.0,0.0,0.0,1.97,-1.97,True,False,Stockout,1.97,Low,Reorder Now,1021.22,780.18,1.97,0.0,2011.8034,0.0,2011.8034
4.0,3.0,5.0,4.0,4.5,3.25,37,9,3,Autumn,5,3.26,ST07,SKU02300,0.0,0.0,0.0,3.26,-3.26,True,False,Stockout,3.26,Low,Reorder Now,95.66,55.18,3.26,0.0,311.85159999999996,0.0,311.85159999999996
5.0,4.0,6.0,1.0,4.5,3.375,38,9,3,Autumn,5,3.64,ST07,SKU04754,0.0,0.0,0.0,3.64,-3.64,True,False,Stockout,3.64,Low,Reorder Now,2886.78,1774.13,3.64,0.0,10507.879200000001,0.0,10507.879200000001
5.0,5.0,3.0,2.0,4.25,3.875,41,10,4,Autumn,6,4.3,ST07,SKU04593,0.0,0.0,0.0,4.3,-4.3,True,False,Stockout,4.3,Low,Reorder Now,207.04,113.93,4.3,0.0,890.2719999999999,0.0,890.2719999999999
6.0,5.0,4.0,1.0,5.0,4.375,42,10,4,Autumn,2,4.54,ST25,SKU04381,208.0,78.0,26.0,-229.46,203.46,False,True,Overstock,203.46,High,Markdown/Clear,192.07,120.17,0.0,203.46,0.0,24449.788200000003,24449.788200000003
2.0,6.0,5.0,5.0,4.5,4.5,43,10,4,Autumn,2,3.7,ST22,SKU03280,0.0,0.0,0.0,3.7,-3.7,True,False,Stockout,3.7,Low,Reorder Now,211.26,127.34,3.7,0.0,781.662,0.0,781.662
2.0,2.0,5.0,6.0,3.75,4.125,44,10,4,Autumn,3,4.05,ST22,SKU04321,0.0,0.0,0.0,4.05,-4.05,True,False,Stockout,4.05,Low,Reorder Now,961.3,658.32,4.05,0.0,3893.2649999999994,0.0,3893.2649999999994
3.0,2.0,6.0,3.0,3.25,3.75,45,11,4,Autumn,9,3.26,ST22,SKU01438,0.0,63.0,14.0,-10.74,-3.26,True,False,Stockout,10.74,Medium,Reorder Now,298.01,182.51,0.0,0.0,0.0,0.0,0.0
9.0,3.0,2.0,4.0,4.0,4.5,49,12,4,Winter,2,3.05,ST22,SKU00948,0.0,0.0,0.0,3.05,-3.05,True,False,Stockout,3.05,Low,Reorder Now,2060.9,1564.57,3.05,0.0,6285.745,0.0,6285.745
2.0,9.0,2.0,5.0,4.0,4.25,51,12,4,Winter,3,4.29,ST21,SKU04568,30.0,75.0,17.0,-42.71,25.71,False,False,No Risk,0.0,Low,Healthy,278.9,218.06,0.0,25.71,0.0,5606.3226,5606.3226
3.0,2.0,3.0,5.0,4.25,4.0,52,12,4,Winter,5,4.98,ST09,SKU02335,0.0,0.0,0.0,4.98,-4.98,True,False,Stockout,4.98,Low,Reorder Now,393.56,225.06,4.98,0.0,1959.9288000000001,0.0,1959.9288000000001
5.0,3.0,9.0,6.0,4.75,4.0,1,1,1,Winter,4,3.57,ST09,SKU04453,0.0,67.0,21.0,-17.43,-3.57,True,False,Stockout,17.43,Medium,Reorder Now,265.58,209.09,0.0,0.0,0.0,0.0,0.0
4.0,5.0,2.0,2.0,3.5,3.75,2,1,1,Winter,2,2.79,ST25,SKU00288,0.0,0.0,0.0,2.79,-2.79,True,False,Stockout,2.79,Low,Reorder Now,109.0,60.9,2.79,0.0,304.11,0.0,304.11
2.0,4.0,3.0,2.0,3.5,3.75,3,1,1,Winter,2,3.04,ST27,SKU01420,0.0,0.0,0.0,3.04,-3.04,True,False,Stockout,3.04,Low,Reorder Now,213.65,128.04,3.04,0.0,649.496,0.0,649.496
2.0,2.0,5.0,3.0,3.25,3.75,4,1,1,Winter,3,2.9,ST27,SKU04824,0.0,84.0,22.0,-19.1,-2.9,True,False,Stockout,19.1,Medium,Reorder Now,1024.94,667.92,0.0,0.0,0.0,0.0,0.0
3.0,2.0,4.0,9.0,2.75,3.75,5,1,1,Winter,7,3.28,ST13,SKU01048,0.0,86.0,25.0,-21.72,-3.28,True,False,Stockout,21.72,Medium,Reorder Now,96.18,54.31,0.0,0.0,0.0,0.0,0.0
7.0,3.0,2.0,2.0,3.5,3.5,6,2,1,Winter,2,2.39,ST30,SKU01019,0.0,0.0,0.0,2.39,-2.39,True,False,Stockout,2.39,Low,Reorder Now,287.61,202.2,2.39,0.0,687.3879000000001,0.0,687.3879000000001
2.0,7.0,2.0,3.0,3.5,3.5,7,2,1,Winter,3,2.38,ST08,SKU02858,0.0,88.0,19.0,-16.62,-2.38,True,False,Stockout,16.62,Medium,Reorder Now,90.7,56.34,0.0,0.0,0.0,0.0,0.0
3.0,2.0,3.0,5.0,3.75,3.5,8,2,1,Winter,1,3.99,ST13,SKU04817,0.0,0.0,0.0,3.99,-3.99,True,False,Stockout,3.99,Low,Reorder Now,40.86,24.88,3.99,0.0,163.03140000000002,0.0,163.03140000000002
1.0,3.0,7.0,4.0,3.25,3.0,9,2,1,Winter,4,2.82,ST13,SKU03088,0.0,97.0,40.0,-37.18,-2.82,True,False,Stockout,37.18,Medium,Reorder Now,223.55,153.21,0.0,0.0,0.0,0.0,0.0
4.0,1.0,2.0,2.0,2.5,3.0,11,3,1,Spring,1,2.73,ST11,SKU03217,0.0,0.0,0.0,2.73,-2.73,True,False,Stockout,2.73,Low,Reorder Now,683.2,463.48,2.73,0.0,1865.1360000000002,0.0,1865.1360000000002
1.0,4.0,3.0,2.0,2.25,2.875,12,3,1,Spring,1,3.1,ST11,SKU03379,0.0,0.0,0.0,3.1,-3.1,True,False,Stockout,3.1,Low,Reorder Now,57.39,41.62,3.1,0.0,177.90900000000002,0.0,177.90900000000002
1.0,1.0,1.0,3.0,1.75,2.75,13,3,1,Spring,1,2.27,ST09,SKU04551,0.0,0.0,0.0,2.27,-2.27,True,False,Stockout,2.27,Low,Reorder Now,2498.23,1452.98,2.27,0.0,5670.9821,0.0,5670.9821
1.0,1.0,4.0,7.0,1.75,2.5,14,4,2,Spring,1,2.3841666666666668,ST22,SKU03030,0.0,0.0,0.0,2.3841666666666668,-2.3841666666666668,True,False,Stockout,2.3841666666666668,Low,Reorder Now,108.63,63.46,2.3841666666666668,0.0,258.992025,0.0,258.992025
1.0,1.0,1.0,2.0,1.0,1.75,17,4,2,Spring,1,2.096,ST22,SKU03077,0.0,0.0,0.0,2.096,-2.096,True,False,Stockout,2.096,Low,Reorder Now,377.75,287.13,2.096,0.0,791.764,0.0,791.764
1.0,1.0,1.0,3.0,1.0,1.625,18,4,2,Spring,3,2.1966666666666668,ST22,SKU04873,0.0,0.0,0.0,2.1966666666666668,-2.1966666666666668,True,False,Stockout,2.1966666666666668,Low,Reorder Now,1165.65,792.45,2.1966666666666668,0.0,2560.5445000000004,0.0,2560.5445000000004
3.0,1.0,1.0,1.0,1.5,1.625,19,5,2,Spring,1,1.8601666666666665,ST22,SKU02671,0.0,0.0,0.0,1.8601666666666665,-1.8601666666666665,True,False,Stockout,1.8601666666666665,Low,Reorder Now,412.64,296.63,1.8601666666666665,0.0,767.5791733333333,0.0,767.5791733333333
1.0,3.0,1.0,4.0,1.5,1.625,23,6,2,Summer,6,1.91,ST03,SKU02709,0.0,0.0,0.0,1.91,-1.91,True,False,Stockout,1.91,Low,Reorder Now,890.88,538.12,1.91,0.0,1701.5808,0.0,1701.5808
6.0,1.0,1.0,1.0,2.75,1.875,26,6,2,Summer,3,2.49,ST03,SKU01465,52.0,59.0,22.0,-71.50999999999999,49.51,False,False,No Risk,0.0,Low,Healthy,260.03,205.94,0.0,49.51,0.0,10196.089399999999,10196.089399999999
3.0,6.0,3.0,1.0,3.25,2.125,27,7,3,Summer,8,2.155,ST23,SKU00103,0.0,0.0,0.0,2.155,-2.155,True,False,Stockout,2.155,Low,Reorder Now,179.7,136.39,2.155,0.0,387.2534999999999,0.0,387.2534999999999
8.0,3.0,1.0,1.0,4.5,3.0,28,7,3,Summer,3,2.41,ST05,SKU00190,0.0,0.0,0.0,2.41,-2.41,True,False,Stockout,2.41,Low,Reorder Now,145.42,84.74,2.41,0.0,350.4622,0.0,350.4622
3.0,8.0,6.0,1.0,5.0,3.25,29,7,3,Summer,4,2.44,ST05,SKU00169,0.0,23.0,10.0,-7.5600000000000005,-2.44,True,False,Stockout,7.5600000000000005,Low,Reorder Now,95.37,60.41,0.0,0.0,0.0,0.0,0.0
4.0,3.0,3.0,1.0,4.5,3.625,31,7,3,Summer,2,3.23,ST05,SKU01490,0.0,0.0,0.0,3.23,-3.23,True,False,Stockout,3.23,Low,Reorder Now,82.43,65.22,3.23,0.0,266.24890000000005,0.0,266.24890000000005
2.0,4.0,8.0,3.0,4.25,3.75,32,8,3,Summer,7,2.87,ST05,SKU00749,195.0,51.0,24.0,-216.13,192.13,False,True,Overstock,192.13,High,Markdown/Clear,148.59,91.03,0.0,192.13,0.0,17489.5939,17489.5939
7.0,2.0,3.0,1.0,4.0,4.25,33,8,3,Summer,1,3.61,ST17,SKU00164,0.0,0.0,0.0,3.61,-3.61,True,False,Stockout,3.61,Low,Reorder Now,113.99,83.68,3.61,0.0,411.5039,0.0,411.5039
1.0,7.0,4.0,6.0,3.5,4.25,34,8,3,Summer,7,6.48,ST17,SKU02736,0.0,0.0,0.0,6.48,-6.48,True,False,Stockout,6.48,Low,Reorder Now,153.51,91.99,6.48,0.0,994.7448,0.0,994.7448
7.0,1.0,2.0,3.0,4.25,4.375,35,8,3,Summer,2,3.78,ST30,SKU04689,0.0,0.0,0.0,3.78,-3.78,True,False,Stockout,3.78,Low,Reorder Now,1087.98,680.72,3.78,0.0,4112.5644,0.0,4112.5644
2.0,7.0,7.0,8.0,4.25,4.25,37,9,3,Autumn,3,4.93,ST02,SKU04154,0.0,27.0,12.0,-7.07,-4.93,True,False,Stockout,7.07,Low,Reorder Now,351.77,224.67,0.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,3.0,3.25,3.625,39,9,3,Autumn,6,1.65,ST02,SKU02434,0.0,0.0,0.0,1.65,-1.65,True,False,Stockout,1.65,Low,Reorder Now,733.61,509.2,1.65,0.0,1210.4565,0.0,1210.4565
6.0,3.0,7.0,4.0,4.5,4.0,42,10,4,Autumn,2,4.22,ST03,SKU01084,0.0,0.0,0.0,4.22,-4.22,True,False,Stockout,4.22,Low,Reorder Now,2259.43,1784.58,4.22,0.0,9534.7946,0.0,9534.7946
2.0,6.0,2.0,2.0,3.25,3.75,43,10,4,Autumn,1,4.33,ST18,SKU02558,0.0,0.0,0.0,4.33,-4.33,True,False,Stockout,4.33,Low,Reorder Now,87.7,67.29,4.33,0.0,379.74100000000004,0.0,379.74100000000004
1.0,2.0,3.0,7.0,3.0,3.625,44,10,4,Autumn,5,3.75,ST30,SKU04321,0.0,0.0,0.0,3.75,-3.75,True,False,Stockout,3.75,Low,Reorder Now,961.3,658.32,3.75,0.0,3604.875,0.0,3604.875
5.0,1.0,6.0,1.0,3.5,3.375,45,11,4,Autumn,5,3.34,ST30,SKU04937,0.0,0.0,0.0,3.34,-3.34,True,False,Stockout,3.34,Low,Reorder Now,1504.37,1052.75,3.34,0.0,5024.595799999999,0.0,5024.595799999999
5.0,5.0,2.0,7.0,3.25,3.875,46,11,4,Autumn,4,4.2,ST12,SKU00689,0.0,0.0,0.0,4.2,-4.2,True,False,Stockout,4.2,Low,Reorder Now,140.28,79.84,4.2,0.0,589.176,0.0,589.176
4.0,5.0,1.0,2.0,3.75,3.5,47,11,4,Autumn,1,3.62,ST20,SKU02954,0.0,0.0,0.0,3.62,-3.62,True,False,Stockout,3.62,Low,Reorder Now,603.3,405.19,3.62,0.0,2183.946,0.0,2183.946
1.0,4.0,5.0,3.0,3.75,3.375,49,12,4,Winter,3,3.41,ST20,SKU00994,0.0,0.0,0.0,3.41,-3.41,True,False,Stockout,3.41,Low,Reorder Now,602.13,395.46,3.41,0.0,2053.2633,0.0,2053.2633
3.0,1.0,5.0,6.0,3.25,3.375,50,12,4,Winter,1,3.55,ST20,SKU03870,0.0,40.0,11.0,-7.45,-3.55,True,False,Stockout,7.45,Low,Reorder Now,301.78,227.63,0.0,0.0,0.0,0.0,0.0
1.0,3.0,4.0,2.0,2.25,2.75,51,12,4,Winter,2,2.283333333333333,ST22,SKU01021,0.0,0.0,0.0,2.283333333333333,-2.283333333333333,True,False,Stockout,2.283333333333333,Low,Reorder Now,1243.47,702.35,2.283333333333333,0.0,2839.2565,0.0,2839.2565
2.0,1.0,1.0,1.0,1.75,2.75,52,12,4,Winter,2,1.66,ST22,SKU02070,84.0,20.0,5.0,-87.34,82.34,False,True,Overstock,82.34,High,Markdown/Clear,156.71,93.26,0.0,82.34,0.0,7679.028400000001,7679.028400000001
2.0,2.0,3.0,5.0,2.0,2.875,1,12,4,Winter,2,2.9,ST10,SKU01939,144.0,46.0,16.0,-157.1,141.1,False,True,Overstock,141.1,High,Markdown/Clear,297.93,222.4,0.0,141.1,0.0,31380.64,31380.64
2.0,2.0,1.0,5.0,1.75,2.5,3,1,1,Winter,2,1.41,ST03,SKU00002,0.0,44.0,17.0,-15.59,-1.41,True,False,Stockout,15.59,Medium,Reorder Now,70.38,49.57,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,4.0,2.0,2.125,6,2,1,Winter,1,2.61,ST14,SKU00994,0.0,0.0,0.0,2.61,-2.61,True,False,Stockout,2.61,Low,Reorder Now,602.13,395.46,2.61,0.0,1571.5593,0.0,1571.5593
1.0,2.0,2.0,1.0,1.75,1.75,7,2,1,Winter,2,1.8175,ST03,SKU01775,0.0,92.0,44.0,-42.1825,-1.8175,True,False,Stockout,42.1825,Medium,Reorder Now,204.15,146.54,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,3.0,1.75,1.875,8,2,1,Winter,10,1.863333333333333,ST03,SKU04926,0.0,60.0,27.0,-25.136666666666667,-1.863333333333333,True,False,Stockout,25.136666666666667,Medium,Reorder Now,458.92,266.85,0.0,0.0,0.0,0.0,0.0
10.0,2.0,2.0,1.0,3.75,2.75,9,2,1,Winter,3,2.48,ST03,SKU00052,0.0,0.0,0.0,2.48,-2.48,True,False,Stockout,2.48,Low,Reorder Now,1372.15,967.68,2.48,0.0,3402.9320000000002,0.0,3402.9320000000002
3.0,10.0,1.0,2.0,4.0,3.0,10,3,1,Spring,3,3.04,ST03,SKU04350,61.0,27.0,7.0,-64.96000000000001,57.96,False,True,Overstock,57.96,High,Markdown/Clear,394.93,254.76,0.0,57.96,0.0,14765.8896,14765.8896
3.0,3.0,2.0,2.0,4.5,3.125,13,3,1,Spring,4,2.74,ST29,SKU04935,0.0,0.0,0.0,2.74,-2.74,True,False,Stockout,2.74,Low,Reorder Now,623.85,363.03,2.74,0.0,1709.3490000000002,0.0,1709.3490000000002
4.0,3.0,10.0,2.0,5.0,3.375,16,4,2,Spring,5,3.96,ST15,SKU04381,0.0,41.0,14.0,-10.04,-3.96,True,False,Stockout,10.04,Medium,Reorder Now,192.07,120.17,0.0,0.0,0.0,0.0,0.0
5.0,4.0,3.0,2.0,3.75,3.75,17,4,2,Spring,1,2.7,ST21,SKU02812,0.0,0.0,0.0,2.7,-2.7,True,False,Stockout,2.7,Low,Reorder Now,300.07,194.1,2.7,0.0,810.1890000000001,0.0,810.1890000000001
1.0,5.0,3.0,1.0,3.25,3.625,18,4,2,Spring,1,3.7,ST19,SKU00190,0.0,59.0,27.0,-23.3,-3.7,True,False,Stockout,23.3,Medium,Reorder Now,145.42,84.74,0.0,0.0,0.0,0.0,0.0
1.0,1.0,4.0,2.0,2.75,3.625,19,5,2,Spring,1,3.3,ST08,SKU03416,162.0,32.0,9.0,-167.7,158.7,False,True,Overstock,158.7,High,Markdown/Clear,176.91,126.44,0.0,158.7,0.0,20066.028,20066.028
1.0,1.0,5.0,10.0,2.0,3.5,20,5,2,Spring,1,5.56,ST08,SKU00671,0.0,0.0,0.0,5.56,-5.56,True,False,Stockout,5.56,Low,Reorder Now,315.04,193.04,5.56,0.0,1751.6224,0.0,1751.6224
1.0,1.0,1.0,3.0,1.0,2.375,21,5,2,Spring,2,2.85,ST08,SKU00487,0.0,0.0,0.0,2.85,-2.85,True,False,Stockout,2.85,Low,Reorder Now,209.96,139.28,2.85,0.0,598.3860000000001,0.0,598.3860000000001
2.0,1.0,1.0,3.0,1.25,2.25,24,6,2,Summer,7,2.6275,ST29,SKU03569,0.0,0.0,0.0,2.6275,-2.6275,True,False,Stockout,2.6275,Low,Reorder Now,3079.29,1942.25,2.6275,0.0,8090.834475,0.0,8090.834475
7.0,2.0,1.0,4.0,2.75,2.75,25,6,2,Summer,1,2.14,ST29,SKU00079,0.0,0.0,0.0,2.14,-2.14,True,False,Stockout,2.14,Low,Reorder Now,197.9,137.37,2.14,0.0,423.50600000000003,0.0,423.50600000000003
1.0,7.0,1.0,5.0,2.75,2.375,26,6,2,Summer,3,2.99,ST15,SKU03149,0.0,0.0,0.0,2.99,-2.99,True,False,Stockout,2.99,Low,Reorder Now,610.58,401.94,2.99,0.0,1825.6342000000002,0.0,1825.6342000000002
3.0,1.0,2.0,1.0,3.25,2.125,28,7,3,Summer,4,2.88,ST15,SKU03760,0.0,0.0,0.0,2.88,-2.88,True,False,Stockout,2.88,Low,Reorder Now,643.46,385.52,2.88,0.0,1853.1648,0.0,1853.1648
4.0,3.0,7.0,1.0,3.75,2.5,29,7,3,Summer,4,2.16,ST03,SKU01157,0.0,0.0,0.0,2.16,-2.16,True,False,Stockout,2.16,Low,Reorder Now,228.88,141.99,2.16,0.0,494.3808,0.0,494.3808
4.0,4.0,1.0,1.0,3.0,2.875,30,7,3,Summer,1,2.11,ST03,SKU04157,0.0,85.0,31.0,-28.89,-2.11,True,False,Stockout,28.89,Medium,Reorder Now,2678.35,2028.35,0.0,0.0,0.0,0.0,0.0
1.0,4.0,3.0,1.0,3.0,2.875,31,7,3,Summer,2,2.12,ST03,SKU03133,0.0,0.0,0.0,2.12,-2.12,True,False,Stockout,2.12,Low,Reorder Now,262.89,193.86,2.12,0.0,557.3268,0.0,557.3268
2.0,1.0,4.0,2.0,2.75,3.0,33,8,3,Summer,10,2.07,ST03,SKU04166,0.0,0.0,0.0,2.07,-2.07,True,False,Stockout,2.07,Low,Reorder Now,263.67,154.85,2.07,0.0,545.7968999999999,0.0,545.7968999999999
10.0,2.0,4.0,7.0,4.25,4.0,34,8,3,Summer,2,4.33,ST20,SKU02191,0.0,0.0,0.0,4.33,-4.33,True,False,Stockout,4.33,Low,Reorder Now,360.08,254.82,4.33,0.0,1559.1463999999999,0.0,1559.1463999999999
2.0,10.0,1.0,1.0,3.75,3.375,35,8,3,Summer,5,5.89,ST06,SKU01257,0.0,0.0,0.0,5.89,-5.89,True,False,Stockout,5.89,Low,Reorder Now,362.06,219.07,5.89,0.0,2132.5334,0.0,2132.5334
5.0,2.0,2.0,3.0,4.75,3.875,37,9,3,Autumn,7,4.87,ST06,SKU04046,0.0,0.0,0.0,4.87,-4.87,True,False,Stockout,4.87,Low,Reorder Now,114.83,69.6,4.87,0.0,559.2221,0.0,559.2221
7.0,5.0,10.0,4.0,6.0,4.375,38,9,3,Autumn,1,4.36,ST14,SKU01767,0.0,0.0,0.0,4.36,-4.36,True,False,Stockout,4.36,Low,Reorder Now,219.82,133.65,4.36,0.0,958.4152,0.0,958.4152
1.0,7.0,2.0,4.0,3.75,4.0,39,9,3,Autumn,5,4.91,ST26,SKU04879,0.0,0.0,0.0,4.91,-4.91,True,False,Stockout,4.91,Low,Reorder Now,1631.86,1032.44,4.91,0.0,8012.4326,0.0,8012.4326
5.0,1.0,5.0,1.0,4.5,4.125,40,9,3,Autumn,4,4.32,ST26,SKU02004,0.0,0.0,0.0,4.32,-4.32,True,False,Stockout,4.32,Low,Reorder Now,925.67,551.39,4.32,0.0,3998.8944,0.0,3998.8944
4.0,5.0,7.0,2.0,4.25,4.5,41,10,4,Autumn,2,3.81,ST26,SKU02401,0.0,26.0,10.0,-6.1899999999999995,-3.81,True,False,Stockout,6.1899999999999995,Low,Reorder Now,524.47,385.22,0.0,0.0,0.0,0.0,0.0
2.0,4.0,1.0,10.0,3.0,4.5,42,10,4,Autumn,2,4.86,ST30,SKU04324,0.0,0.0,0.0,4.86,-4.86,True,False,Stockout,4.86,Low,Reorder Now,86.49,62.4,4.86,0.0,420.3414,0.0,420.3414
2.0,2.0,5.0,2.0,3.25,3.5,43,10,4,Autumn,1,2.54,ST19,SKU01775,0.0,30.0,13.0,-10.46,-2.54,True,False,Stockout,10.46,Medium,Reorder Now,204.15,146.54,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,5.0,2.25,3.375,45,11,4,Autumn,1,2.08,ST30,SKU02840,0.0,0.0,0.0,2.08,-2.08,True,False,Stockout,2.08,Low,Reorder Now,267.04,174.46,2.08,0.0,555.4432,0.0,555.4432
1.0,1.0,2.0,7.0,1.5,2.875,47,11,4,Autumn,2,1.83,ST30,SKU02371,0.0,0.0,0.0,1.83,-1.83,True,False,Stockout,1.83,Low,Reorder Now,499.35,388.21,1.83,0.0,913.8105,0.0,913.8105
2.0,1.0,2.0,1.0,1.5,2.25,49,12,4,Winter,2,1.65,ST30,SKU01654,0.0,0.0,0.0,1.65,-1.65,True,False,Stockout,1.65,Low,Reorder Now,147.18,88.44,1.65,0.0,242.847,0.0,242.847
2.0,2.0,1.0,5.0,1.5,2.375,51,12,4,Winter,2,1.89,ST13,SKU01775,0.0,0.0,0.0,1.89,-1.89,True,False,Stockout,1.89,Low,Reorder Now,204.15,146.54,1.89,0.0,385.8435,0.0,385.8435
2.0,2.0,1.0,4.0,1.75,2.0,52,12,4,Winter,6,2.05,ST13,SKU03146,0.0,0.0,0.0,2.05,-2.05,True,False,Stockout,2.05,Low,Reorder Now,1279.79,903.11,2.05,0.0,2623.5694999999996,0.0,2623.5694999999996
6.0,2.0,2.0,2.0,3.0,2.25,1,12,4,Winter,1,2.05,ST15,SKU04476,0.0,0.0,0.0,2.05,-2.05,True,False,Stockout,2.05,Low,Reorder Now,134.95,77.45,2.05,0.0,276.6475,0.0,276.6475
1.0,2.0,3.0,2.0,2.0,1.875,37,9,3,Autumn,1,1.7433333333333334,ST11,SKU01335,0.0,0.0,0.0,1.7433333333333334,-1.7433333333333334,True,False,Stockout,1.7433333333333334,Low,Reorder Now,236.44,176.69,1.7433333333333334,0.0,412.19373333333334,0.0,412.19373333333334
1.0,1.0,2.0,1.0,1.5,1.75,47,11,4,Autumn,1,2.6601904761904764,ST14,SKU02449,0.0,0.0,0.0,2.6601904761904764,-2.6601904761904764,True,False,Stockout,2.6601904761904764,Low,Reorder Now,137.83,99.61,2.6601904761904764,0.0,366.6540533333334,0.0,366.6540533333334
1.0,1.0,2.0,3.0,1.25,1.75,22,5,2,Spring,2,1.778333333333333,ST14,SKU01858,0.0,0.0,0.0,1.778333333333333,-1.778333333333333,True,False,Stockout,1.778333333333333,Low,Reorder Now,74.37,42.19,1.778333333333333,0.0,132.25465,0.0,132.25465
2.0,1.0,1.0,1.0,1.25,1.625,24,6,2,Summer,1,2.642833333333333,ST09,SKU03237,0.0,0.0,0.0,2.642833333333333,-2.642833333333333,True,False,Stockout,2.642833333333333,Low,Reorder Now,1413.17,878.31,2.642833333333333,0.0,3734.772781666666,0.0,3734.772781666666
1.0,2.0,1.0,3.0,1.25,1.625,33,8,3,Summer,3,1.8541666666666665,ST29,SKU00595,0.0,0.0,0.0,1.8541666666666665,-1.8541666666666665,True,False,Stockout,1.8541666666666665,Low,Reorder Now,2693.97,1772.0,1.8541666666666665,0.0,4995.069374999999,0.0,4995.069374999999
3.0,1.0,1.0,2.0,1.75,1.625,40,9,3,Autumn,1,2.38,ST29,SKU04154,0.0,75.0,36.0,-33.62,-2.38,True,False,Stockout,33.62,Medium,Reorder Now,351.77,224.67,0.0,0.0,0.0,0.0,0.0
1.0,3.0,2.0,2.0,1.75,1.5,47,11,4,Autumn,2,1.14,ST29,SKU01547,160.0,72.0,17.0,-175.86,158.86,False,True,Overstock,158.86,High,Markdown/Clear,165.64,97.6,0.0,158.86,0.0,15504.736,15504.736
2.0,1.0,1.0,1.0,1.75,1.5,51,12,4,Winter,2,1.605,ST29,SKU04400,0.0,0.0,0.0,1.605,-1.605,True,False,Stockout,1.605,Low,Reorder Now,1119.54,663.9,1.605,0.0,1796.8617,0.0,1796.8617
1.0,1.0,4.0,4.0,1.75,2.0,37,9,3,Autumn,1,2.03,ST19,SKU01152,0.0,0.0,0.0,2.03,-2.03,True,False,Stockout,2.03,Low,Reorder Now,486.03,295.8,2.03,0.0,986.6408999999999,0.0,986.6408999999999
1.0,1.0,1.0,3.0,1.0,1.625,48,11,4,Autumn,3,2.0896666666666666,ST14,SKU02246,0.0,0.0,0.0,2.0896666666666666,-2.0896666666666666,True,False,Stockout,2.0896666666666666,Low,Reorder Now,757.44,513.03,2.0896666666666666,0.0,1582.79712,0.0,1582.79712
3.0,1.0,1.0,1.0,1.5,1.625,50,12,4,Winter,2,2.1712499999999997,ST14,SKU04321,0.0,0.0,0.0,2.1712499999999997,-2.1712499999999997,True,False,Stockout,2.1712499999999997,Low,Reorder Now,961.3,658.32,2.1712499999999997,0.0,2087.2226249999994,0.0,2087.2226249999994
1.0,1.0,3.0,1.0,1.5,2.0,29,7,3,Summer,3,1.9083333333333332,ST14,SKU02503,0.0,53.0,14.0,-12.091666666666667,-1.9083333333333332,True,False,Stockout,12.091666666666667,Medium,Reorder Now,280.9,220.49,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,2.0,1.5,2.25,42,10,4,Autumn,1,1.915,ST14,SKU02543,0.0,86.0,27.0,-25.085,-1.915,True,False,Stockout,25.085,Medium,Reorder Now,1956.24,1248.98,0.0,0.0,0.0,0.0,0.0
